#separator:Tab
#html:true
#deck:biohack::languages::es-en
#columns:ID	Spanish	English	SpanishExample	EnglishExample	Grammar	SortKey	Tags	Checksum
#tags column:8
biohack:es-en:0434	el/la estudiante	m. &amp; f. student	Algunos estudiantes no van a volver el semestre que viene.	Some students aren't going to come back next semester.	masculine or feminine noun	estudiante	biohack es-en letter-e noun	0f9693393624
biohack:es-en:0435	estudiar	to study	Es una buena idea estudiar la lengua y cultura del país que va a visitar. ltsa good idea to study the language and culture of the country you're going to visit.	It’s a good idea to study the language and culture of the country you're going to visit.	verb	estudiar	biohack es-en letter-e verb	6f12cc128a22
biohack:es-en:0436	estupendo	stupendous, wonderful	Nuestra visita fue estupenda.	Our visit was wonderful. Europa f. Europe Hay tantos países en Europa que quisiera visitar. There are so many countries in Europe that I 'd like to visit.		estupendo	biohack es-en letter-e	e950dfeb852c
biohack:es-en:0437	el examen	m. exam	El profesor dijo que no nos daría un examen esta semana.	The teacher said that he wouldn't give us an exam this week.	masculine noun	examen	biohack es-en letter-e noun	a08074237f2e
biohack:es-en:0438	exigir	to demand, require	Exige que todos entreguen sus papeles a tiempo.	He demands that they all turn in their papers on time.	verb	exigir	biohack es-en letter-e verb	6da0bf549e20
biohack:es-en:0439	el éxito	m. success	Su última comedia tuvo un gran éxito.	His last play was a great success.:	masculine noun	exito	biohack es-en letter-e noun	69f799e6edab
biohack:es-en:0440	explicar	to explain	Déjeme explicar por qué llegué tarde.	Let me explain why I arrived late.	verb	explicar	biohack es-en letter-e verb	fc05e73a081f
biohack:es-en:0441	el extranjero	m. foreigner, stranger, foreign	Me gusta estudiar las lenguas extranjeras.	I like to study foreign languages.	masculine noun	extranjero	biohack es-en letter-e noun	452ca9e09ef9
biohack:es-en:0442	extrañar (Spanish America)	to miss	Extraña mucho a su familia.	She misses her family a lot.	verb	extranar (spanish america)	biohack es-en letter-e verb	0eb142820af4
biohack:es-en:0443	extraño	strange	Es extraño que nadie nos conozca.	It's strange that nobody knows us.		extrano	biohack es-en letter-e	14130045f269
biohack:es-en:0444	la fábrica	f. factory	Se han abierto muchas nuevas fábricas.	Many new factories have opened.	feminine noun	fabrica	biohack es-en letter-f noun	8cbb59a3500e
biohack:es-en:0445	fácil	easy	No es fácil aprender un idioma extranjero.	It isn't easy to learn a foreign language.		facil	biohack es-en letter-f	504bf8aec95d
biohack:es-en:0446	la falda	f. skirt	Las muchachas llevan faldas cortas estos días.	Girls are wearing short skirts these days.	feminine noun	falda	biohack es-en letter-f noun	5983173ec0d4
biohack:es-en:0447	la falta	f. mistake, lack	¿Hay faltas en este ejercicio?	Are there any mistakes in this exercise? Me hace falta un martillo. I need a hammer.	feminine noun	falta	biohack es-en letter-f noun	1dff3ad323b4
biohack:es-en:0448	la familia	f. family	Somos cinco en nuestra familia.	There are five in our family.	feminine noun	familia	biohack es-en letter-f noun	35fa964150b5
biohack:es-en:0449	famoso	famous	Es uno de los autores mas famosos de España.	He is one of Spain's most famous authors.		famoso	biohack es-en letter-f	c5f86b35d579
biohack:es-en:0450	la fe	f. faith	Hay que tener fe en el presidente.	We must have faith in the president.	feminine noun	fe	biohack es-en letter-f noun	b40b36515a3c
biohack:es-en:0451	la fecha	f. date (in time)	¿Cuál es la fecha hoy?	What is today's date?	feminine noun	fecha	biohack es-en letter-f noun	4f197d728eb7
biohack:es-en:0452	las felicitaciones	f. pl. congratulations	Felicitaciones en su aniversario.: Congratulations on your anniversary.	E Congratulations on your anniversary.	feminine plural noun	felicitaciones	biohack es-en letter-f noun	fbde9424794d
biohack:es-en:0453	feliz	happy	¡Feliz año nuevo!	Happy new year!		feliz	biohack es-en letter-f	172b2d137caf
biohack:es-en:0454	feo	ugly	Noesniguaponifeo.	He is neither handsome nor ugly.		feo	biohack es-en letter-f	f63d9a0d0307
biohack:es-en:0455	el ferrocarril	m. railroad	Algunos nuevos trenes de ferrocarril van muy idos.	Some new railroad trains go very fast.	masculine noun	ferrocarril	biohack es-en letter-f noun	9779999694c3
biohack:es-en:0456	fiar	to trust	No se puede fiar de nadie.	You can't trust anybody.	verb	fiar	biohack es-en letter-f verb	846c2454ebc1
biohack:es-en:0457	la fiebre	f. fever	Con la fiebre que tienes no puedes salir de casa.	With the fever that you have you cannot go out of the house.	feminine noun	fiebre	biohack es-en letter-f noun	0ae8980a0e30
biohack:es-en:0458	la fiesta	f. holiday, party	Mañana es día de fiesta.	Tomorrow is a holiday.	feminine noun	fiesta	biohack es-en letter-f noun	02332951f618
biohack:es-en:0459	el fin	m. end	Pronto llega el fin del semestre.	The end of the semester will come soon.	masculine noun	fin	biohack es-en letter-f noun	13434550196f
biohack:es-en:0460	la firma	f. signature, firm (business)	Necesitamos su firma, por favor.	We E need your signature, please.	feminine noun	firma	biohack es-en letter-f noun	68cb197f0d0b
biohack:es-en:0461	firmar	to sign	Firme usted aquí, por favor.	Sign here, please.	verb	firmar	biohack es-en letter-f verb	69b1fb65da71
biohack:es-en:0462	flamenco	flamenco, Gypsy dancing and music	Los espectáculos flamena cos son populares en el sur de España.	Flamenco shows are popular in the south of Spain.		flamenco	biohack es-en letter-f	50e5ece4bf51
biohack:es-en:0463	la flor	f. flower	Mandó flores a su madre.	He sent flowers to his mother.	feminine noun	flor	biohack es-en letter-f noun	b764716b583f
biohack:es-en:0464	fósforo	Do	3 you have a match?	I'm sorry, but I don’t smoke.		fosforo	biohack es-en letter-f	b41c177b2666
biohack:es-en:0465	la foto(grafía)	f. photo	¿Dónde puedo revelar estas fotos?	Where can I 3 develop these photos?	feminine noun	foto(grafia)	biohack es-en letter-f noun	b5d1d9bbe680
biohack:es-en:0466	fracasar	to fail	Habrían fracasado sin la ayuda del gobierno.	They would have failed without help from the government.	verb	fracasar	biohack es-en letter-f verb	1459ecdd0b02
biohack:es-en:0467	francés	French	No hablo francés, pero lo entiendo un poco.	I don’t 3 speak French, but I understand it a little.: Francia f. France Francia está separada de España por los Pirineos. 3 France is separated from Spain by the Pyrenees.		frances	biohack es-en letter-f	c3129a6d4b1d
biohack:es-en:0468	la frase	f. sentence, phrase	Escriban una composición de diez frases.	Write a composition of ten sentences.	feminine noun	frase	biohack es-en letter-f noun	4506a97719c5
biohack:es-en:0469	la frazada	f. (Spanish America) blanket	Pida otra frazada si hace frío esta noche.	Ask for another blanket if it's cold tonight.	feminine noun	frazada	biohack es-en letter-f noun	d2c0e91af4a4
biohack:es-en:0470	el frente	m. front (political, military)	Perdieron la guerra en el frente del este.	They lost the war on the eastern front.	masculine noun	frente	biohack es-en letter-f noun	9e46fcf59793
biohack:es-en:0471	la frente	f. forehead	Al oír eso, arrugó la frente.	On hearing that, he knitted his brow.	feminine noun	frente	biohack es-en letter-f noun	fdcc7064fdd5
biohack:es-en:0472	frío	cold	El café está frío.	The coffee is cold. frito fried Dos huevos fritos y un café, por favor. Two fried eggs and coffee, please.		frio	biohack es-en letter-f	b2bc7c4154dd
biohack:es-en:0473	la frontera	f. border	¿Tenemos que bajar del tren en la frontera?	Do we have to get off the train at the border?	feminine noun	frontera	biohack es-en letter-f noun	a94035735a9e
biohack:es-en:0474	el fuego	m. fire	El fuego fue tan intenso que los bomberos no pudieron 3. entrar en la casa.	The fire was so intense that the firemen couldn't get into 3 the house.	masculine noun	fuego	biohack es-en letter-f noun	0c3277baacb9
biohack:es-en:0475	fuera (de)	outside	Esta carretera los llevará fuera de la ciudad.	This highway will take you out of the city.		fuera (de)	biohack es-en letter-f	3b3ea2aeaba0
biohack:es-en:0476	fuerte	strong	El toro es más fuerte que el torero, pero casi siempre pierde.	The bull is stronger than the bullfighter, but he almost always loses.:		fuerte	biohack es-en letter-f	16e6b7e7a105
biohack:es-en:0477	fumar	to smoke	No se permite fumar en clase.	Smoking is not permitted in class.	verb	fumar	biohack es-en letter-f verb	4ed46179103b
biohack:es-en:0478	la función	f. function, show, performance	La última función empieza a las once.	The last show goes on at eleven.	feminine noun	funcion	biohack es-en letter-f noun	c3df750edc47
biohack:es-en:0479	funcionar	to function, work	El ascensor no funciona.	The elevator is out of order.	verb	funcionar	biohack es-en letter-f verb	2ba2562b8520
biohack:es-en:0480	el fútbol	m. soccer	El fútbol es muy popular en España.	Soccer is very popular in Spain.	masculine noun	futbol	biohack es-en letter-f noun	a71d5fd7f98e
biohack:es-en:0481	las gafas	f. pl. eyeglasses	Uso gafas solamente para leer.	I use glasses only for reading.	feminine plural noun	gafas	biohack es-en letter-g noun	9f124c9504a4
biohack:es-en:0482	la gana	f. desire	No tengo ganas de salir esta noche.	I don't feel like going out tonight.	feminine noun	gana	biohack es-en letter-g noun	2d1869549ef7
biohack:es-en:0483	ganar	to earn, win	;Quién ganó el partido?	Who won the game?	verb	ganar	biohack es-en letter-g verb	e678c7845554
biohack:es-en:0484	la ganga	f. bargain	Mucha gente busca gangas en el Rastro los domingos por la mañana.	Many people look for bargains in the Rastro [flea market in Madrid] on Sunday mornings.	feminine noun	ganga	biohack es-en letter-g noun	c0912544881b
biohack:es-en:0485	la garganta	f. throat	Tiene un dolor de garganta y no puede hablar.	He has a sore throat and can't speak.	feminine noun	garganta	biohack es-en letter-g noun	2b8db184f43c
biohack:es-en:0486	gastar	to spend	No me gusta gastar dinero en tonterías.	I don't like to spend money on foolishness.	verb	gastar	biohack es-en letter-g verb	a82f2a8ccdb3
biohack:es-en:0487	la gente	f. people	Mucha gente vino a la ceremonia.	Many people came to the ceremony.	feminine noun	gente	biohack es-en letter-g noun	252a3aa24ff5
biohack:es-en:0488	el gerente	m. manager	Quiero hablar con el gerente.	I want to talk to the manager.	masculine noun	gerente	biohack es-en letter-g noun	7387ab34494b
biohack:es-en:0489	el gobierno	m. government	El neuvo gobierno tiene el apoyo del pueblo.	The new government has the support of the people.	masculine noun	gobierno	biohack es-en letter-g noun	6a7b15acdfee
biohack:es-en:0490	el golpe	m. blow, knock	Fue como un golpe a la cabeza.	It was like a blow to the head. H:	masculine noun	golpe	biohack es-en letter-g noun	2bc3a66f0fb8
biohack:es-en:0491	gordo	fat	Si sigues comiendo así, te pondrás gordo.	If you keep on eating like that, you'll get fat.		gordo	biohack es-en letter-g	48fdf43a15bb
biohack:es-en:0492	la gota	f. drop	No queda ni una gota de agua.	There's not a drop of water left.	feminine noun	gota	biohack es-en letter-g noun	952502b6a0f6
biohack:es-en:0493	gozar (de)	to enjoy	Gozan de buena salud.	They're enjoying good health.	verb	gozar (de)	biohack es-en letter-g verb	537fe23dcc85
biohack:es-en:0494	gracias	thanks	Muchas gracias por su amabilidad.	Thank you very much for your kindness.		gracias	biohack es-en letter-g	7e29493c9664
biohack:es-en:0495	gran, grande	big, large, great	El presidente Lincoln fue un gran hombre y también un hombre grande.	President Lincoln was a great man and also a big man.		gran, grande	biohack es-en letter-g	d9b2aef8fbe8
biohack:es-en:0496	gritar	to shout	No hay que gritar.	Ya vienen. There is no need to shout. Boe They're coming already.	verb	gritar	biohack es-en letter-g verb	ba9b18bde091
biohack:es-en:0497	el grito	m. shout	Me despertó un grito en la calle.	A shout in the street awakened me.	masculine noun	grito	biohack es-en letter-g noun	80ba6247aefb
biohack:es-en:0498	el grupo	m. group	Hay dos profesores y treinta alumnos en nuestro grupo.	There are two teachers and thirty pupils in our group.	masculine noun	grupo	biohack es-en letter-g noun	35664d834f00
biohack:es-en:0499	el guante	m. glove	Cuando hace frío me pongo guantes.	When it's cold put on gloves.	masculine noun	guante	biohack es-en letter-g noun	8ccdb7b77687
biohack:es-en:0500	guapo	handsome	En su familia, todos los hombres son guapos y las mujeres bonitas.	In his family, all the men are handsome and the women pretty.		guapo	biohack es-en letter-g	ef66b44d5c91
biohack:es-en:0501	el/la guardia	m. &amp; f. guard, police officer	Los guardias protegen al:. público.	The police officers protect the public.	masculine or feminine noun	guardia	biohack es-en letter-g noun	358f9e4de74d
biohack:es-en:0502	la guerra	f. war	La Guerra Civil en España duró casi tres años.	The Gil War in Spain lasted almost three years.	feminine noun	guerra	biohack es-en letter-g noun	3bb845708470
biohack:es-en:0503	el/la guía	m. &amp; f. guide	Nuestra guía nos llevó a todos los puntos de interés.	Our guide took us to all the points of interest.	masculine or feminine noun	guia	biohack es-en letter-g noun	51165acb30f7
biohack:es-en:0504	la guía	f. guidebook	¿Cuánto cuesta esta guía de México?	How much is: this guide to Mexico? Sa	feminine noun	guia	biohack es-en letter-g noun	8e5ecebf578a
biohack:es-en:0505	gustar	to please, like	Nos gusta viajar en el verano.	We like to travel: in the summer.	verb	gustar	biohack es-en letter-g verb	c84ec5e7e74e
biohack:es-en:0506	el gusto	m. pleasure	Mucho gusto en conocerle.	El gusto es mio. Pleased “€ to meet you. The pleasure is mine.:	masculine noun	gusto	biohack es-en letter-g noun	00e0dec21c39
biohack:es-en:0507	la habitación	f. room	Todas las habitaciones tienen baño y teléfono.	All the rooms have a bath and telephone.	feminine noun	habitacion	biohack es-en letter-h noun	79bba5feff75
biohack:es-en:0508	hablar	to speak, talk	Yo hablo español un poco. ¿Habla usted inglés?	I speak Spanish a little. Do you speak English?	verb	hablar	biohack es-en letter-h verb	7c2a085e2b70
biohack:es-en:0509	hacer	to do, make	Hay tantas cosas que hacer.	There are so many things: to do.	verb	hacer	biohack es-en letter-h verb	c04419836853
biohack:es-en:0510	hacia	to ward	Caminaba hacia la aldea.	He was walking toward the	verb	hacia	biohack es-en letter-h verb	fa3cc8405190
biohack:es-en:0511	hallar	to find	¿Dónde se puede hallar un restaurante vegetariano?	Where can one find a vegetarian restaurant?	verb	hallar	biohack es-en letter-h verb	88b669bd8b7f
biohack:es-en:0512	el hambre	f. hunger	No tengo hambre todavía.	I'm not hungry yet.	feminine noun	hambre	biohack es-en letter-h noun	069135597cb9
biohack:es-en:0513	hasta	until	Los esperamos hasta las cuatro.	We waited for them until four 3 o'clock.		hasta	biohack es-en letter-h	e3449fd856f2
biohack:es-en:0514	hay	there is, there are	Hay muchos lugares que visitar.	There are many places to visit.		hay	biohack es-en letter-h	e4ed65ea130f
biohack:es-en:0515	hermoso	beautiful	¡Qué vista tan hermosa!	What a beautiful view!		hermoso	biohack es-en letter-h	3704a3fa7318
biohack:es-en:0516	el hielo	m. ice	Eche un poco de hielo en mi vaso.	Put a little ice in my	masculine noun	hielo	biohack es-en letter-h noun	527a0a600884
biohack:es-en:0517	hola	hi, hello	Hola, ¿qué tal?	Hi, how are you?		hola	biohack es-en letter-h	54e1e7120095
